name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-12.0,0.0,2.28,0.66,6.39,0.0,0.0,4,DET,0.0,0.06,2.39,0.0,0.0,0.0,-0.72,0.0,1.52,14.38,0.0,0.0,0.0,0.08,2.33,0.0,0.0,0.0,-0.95,0.0,1.46,14.55,0.0,0.0
Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TAM,0.0,0.91,0.0,0.0,0.0,0.0,9.16,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,9.75,3.53,0.03,2.38,0.66,4.69,0.0,0.0,10,KAN,0.0,10.36,2.42,0.0,0.0,0.0,36.88,0.35,1.59,11.21,0.0,0.0,0.0,9.81,2.08,0.0,0.0,0.0,32.25,0.44,1.5,10.76,0.0,0.0
Kayshon Boutte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.64,8.78,0.03,0.0,9,NWE,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,3.91,53.98,0.18,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,3.21,45.68,0.19,0.0
KeAndre Lambert-Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,LAC,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.82,0.0,1.0,1.0,28.0,0.0,0.0,1,BAL,0.0,11.62,1.05,0.0,0.0,0.0,21.42,0.0,1.06,29.28,0.0,0.0,0.0,14.08,1.07,0.0,0.0,0.0,23.44,0.0,1.12,32.2,0.0,0.0
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,0.62,6.89,0.07,0.01,10,LAC,0.0,0.0,9.61,0.0,0.0,0.0,0.0,0.0,5.94,65.87,0.64,0.09,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,5.2,59.22,0.76,0.0
Kendre Miller,0.0,0.0,0.0,0.0,0.0,0.0,6.6,3.41,0.02,0.95,0.66,7.16,0.0,0.0,5,NOR,0.0,6.19,0.93,0.0,0.0,0.0,20.45,0.13,0.63,6.8,0.0,0.0,0.0,6.12,1.08,0.0,0.0,0.0,19.44,0.07,0.73,7.9,0.0,0.0
Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,4.94,3.5,0.02,1.92,0.9,5.12,0.0,0.03,9,PIT,0.0,4.93,1.92,0.0,0.0,0.0,17.43,0.08,1.76,9.97,0.0,0.18,0.0,6.08,1.81,0.0,0.0,0.0,23.39,0.12,1.68,10.96,0.0,0.0
Kenneth Walker III,0.0,0.0,0.0,0.0,0.0,0.0,13.1,3.28,0.01,5.33,0.88,4.07,0.0,0.01,5,SEA,0.0,13.16,5.5,0.0,0.0,0.0,44.12,0.13,4.76,22.6,0.0,0.21,0.0,15.97,5.09,0.0,0.0,0.0,53.89,0.19,4.52,19.81,0.0,0.0
Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.45,0.0,0.67,1.0,8.1,0.0,0.0,4,SEA,0.0,5.02,0.69,0.0,0.0,0.0,27.98,0.0,0.68,5.65,0.0,0.0,0.0,6.09,0.64,0.0,0.0,0.0,34.18,0.0,0.64,4.96,0.0,0.0
Kenny Pickett,0.62,14.39,7.37,0.05,0.02,1.04,2.65,2.05,0.15,0.0,0.0,0.0,0.0,0.13,4,LVR,13.77,2.87,0.0,101.01,0.7,0.33,6.04,0.51,0.0,0.0,0.0,0.43,13.91,3.19,0.0,107.55,0.8,0.23,5.94,0.75,0.0,0.0,0.0,0.01
Kenny Yeboah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.19,1.66,0.09,0.0,5,DET,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.27,2.28,0.13,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.26,2.3,0.11,0.0
Keon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.6,9.6,0.09,0.0,5,BUF,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,3.3,52.72,0.5,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,3.53,59.01,0.56,0.0
KhaDarel Hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.3,2.89,0.0,0.0,4,ATL,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.71,6.75,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.78,7.39,0.0,0.0
Khalil Shakir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.62,6.43,0.03,0.02,9,BUF,0.0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,4.4,45.5,0.21,0.16,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,4.7,50.92,0.24,0.0
Kirk Cousins,0.63,29.88,7.57,0.01,0.06,2.04,1.38,0.12,0.0,0.0,0.0,0.0,0.0,0.64,6,ATL,29.5,1.38,0.0,224.82,0.29,1.83,0.16,0.0,0.0,0.0,0.0,0.93,35.44,1.62,0.0,246.18,0.24,0.99,0.21,0.0,0.0,0.0,0.0,0.01
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.29,3.31,0.0,1.87,0.63,7.99,0.11,0.05,7,SFO,0.0,0.3,1.74,0.0,0.0,0.0,1.05,0.0,1.08,13.8,0.2,0.1,0.0,0.41,1.85,0.0,0.0,0.0,1.88,0.0,1.12,13.41,0.25,0.0
Kyle Monangai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,1,CHI,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.97,10.61,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,10.05,0.0,0.0
Kyle Pitts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.68,6.2,0.04,0.0,9,ATL,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,3.18,28.66,0.18,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,3.49,31.38,0.15,0.0
Kyle Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1,NWE,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,1.01,12.13,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.83,10.27,0.0,0.0
Kylen Granson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.61,6.56,0.0,0.0,8,PHI,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,1.63,17.27,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,1.85,19.17,0.0,0.0
Kyler Murray,0.69,35.71,6.67,0.03,0.03,2.92,5.27,6.09,0.04,0.0,0.0,0.0,0.0,0.06,9,ARI,32.94,4.67,0.0,221.83,1.06,0.99,28.12,0.23,0.0,0.0,0.0,0.34,29.06,5.08,0.0,214.02,0.81,0.61,31.47,0.24,0.0,0.0,0.0,0.0
Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,19.89,4.28,0.04,1.84,0.86,4.25,0.0,0.01,10,LAR,0.0,19.5,1.8,0.0,0.0,0.0,85.66,0.91,1.55,7.95,0.0,0.19,0.0,13.42,1.76,0.0,0.0,0.0,44.75,0.53,1.53,7.64,0.0,0.0
Ladd McConkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.78,10.38,0.06,0.01,9,LAC,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,6.16,81.84,0.45,0.08,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,5.39,73.57,0.54,0.0
Lamar Jackson,0.7,23.18,9.39,0.11,0.01,1.57,6.35,8.93,0.07,0.0,0.0,0.0,0.0,0.08,9,BAL,24.29,6.71,0.0,227.6,2.51,0.2,60.67,0.45,0.0,0.0,0.0,0.41,24.91,8.13,0.0,250.31,2.85,0.11,66.38,0.71,0.0,0.0,0.0,0.01
LeQuint Allen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,1,JAX,0.0,0.95,1.0,0.0,0.0,0.0,6.69,0.0,1.01,4.11,0.0,0.0,0.0,0.77,0.87,0.0,0.0,0.0,5.61,0.0,0.88,3.27,0.0,0.0
Lucas Krull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.87,5.44,0.0,0.0,7,DEN,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,1.8,11.31,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.42,9.19,0.0,0.0
Luke Farrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.68,3.0,0.0,0.0,6,SFO,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.07,4.77,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.11,4.63,0.0,0.0
Luke McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.57,4.57,0.0,0.0,6,WAS,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,1.09,8.99,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.05,9.27,0.0,0.0
Luke Musgrave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,2.81,0.0,0.0,3,GNB,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.64,2.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.64,2.53,0.0,0.0
Luke Schoonmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.69,6.56,0.04,0.0,7,DAL,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,2.06,20.08,0.11,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,1.61,13.44,0.09,0.0
Luther Burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,1,CHI,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.97,-2.89,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,-2.74,0.0,0.0
Mac Jones,0.66,32.72,6.67,0.04,0.03,1.38,3.28,3.71,0.02,0.0,0.0,0.0,0.0,0.02,7,SFO,30.49,3.39,0.0,201.61,1.3,0.95,13.31,0.08,0.0,0.0,0.0,0.06,32.29,4.63,0.0,195.94,1.59,1.28,23.81,0.08,0.0,0.0,0.0,0.0
Mack Hollins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.69,8.64,0.08,0.0,9,NWE,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,1.94,24.46,0.22,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,1.59,20.7,0.24,0.0
Malik Heath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.0,5.12,0.76,0.0,2,GNB,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,1.19,5.96,1.03,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.19,6.03,0.62,0.0
Malik Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.29,0.0,11.62,0.59,7.62,0.04,0.01,9,NYG,0.0,0.12,11.21,0.0,0.0,0.0,0.27,0.0,6.67,86.22,0.44,0.11,0.0,0.12,13.5,0.0,0.0,0.0,0.23,0.0,7.69,111.02,0.49,0.0
Malik Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.24,0.07,3.93,0.65,5.87,0.0,0.02,10,MIA,0.0,0.53,3.92,0.0,0.0,0.0,1.24,0.04,2.5,22.8,0.0,0.1,0.0,0.63,4.71,0.0,0.0,0.0,1.57,0.05,2.73,24.96,0.0,0.0
Malik Willis,0.5,2.0,17.0,0.0,0.0,0.0,3.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,1,GNB,1.79,2.91,0.0,30.2,0.0,0.0,-2.02,0.0,0.0,0.0,0.0,0.0,1.83,2.45,0.0,30.58,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0
Mark Andrews,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.53,0.0,3.47,0.85,10.97,0.21,0.0,9,BAL,0.0,0.37,3.64,0.0,0.0,0.0,0.57,0.0,3.13,39.8,0.72,0.0,0.0,0.45,3.73,0.0,0.0,0.0,0.63,0.0,3.3,43.78,0.82,0.0
Marquez Valdes-Scantling,0.0,0.0,0.0,0.0,0.0,0.0,0.21,4.0,0.0,4.33,0.43,9.92,0.08,0.0,7,SFO,0.0,0.22,4.03,0.0,0.0,0.0,0.92,0.0,1.71,39.68,0.34,0.0,0.0,0.3,4.27,0.0,0.0,0.0,1.64,0.0,1.77,38.56,0.42,0.0
Marquise Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.61,6.15,0.0,0.0,3,KAN,0.0,0.0,10.81,0.0,0.0,0.0,0.0,0.0,6.55,65.63,0.0,0.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,6.18,63.03,0.0,0.0
Marvin Harrison Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.55,7.53,0.04,0.0,9,ARI,0.0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,4.0,54.35,0.31,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,3.49,52.44,0.23,0.0
Marvin Mims,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.4,0.0,4.82,0.83,10.85,0.11,0.07,9,DEN,0.0,1.1,4.88,0.0,0.0,0.0,1.54,0.0,4.01,52.54,0.46,0.45,0.0,1.17,4.3,0.0,0.0,0.0,1.83,0.0,3.16,42.69,0.43,0.01
Mason Rudolph,0.68,30.64,7.12,0.05,0.05,1.44,3.8,3.66,0.0,0.0,0.0,0.0,0.0,0.11,4,PIT,30.63,3.79,0.0,221.25,1.47,1.79,14.02,0.0,0.0,0.0,0.0,0.36,28.85,4.68,0.0,243.18,1.48,1.23,18.82,0.0,0.0,0.0,0.0,0.01
Mason Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,1,NYJ,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.97,19.43,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,1.09,21.95,0.0,0.0
Mason Tipton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,2,NOR,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1,GNB,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.82,14.21,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.82,14.39,0.0,0.0
Matthew Stafford,0.65,28.73,7.42,0.04,0.01,1.24,3.36,1.58,0.0,0.0,0.0,0.0,0.0,0.1,10,LAR,28.07,3.29,0.0,216.63,1.16,0.3,5.34,0.0,0.0,0.0,0.0,0.3,27.42,2.27,0.0,208.22,0.91,0.1,2.79,0.0,0.0,0.0,0.0,0.0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.29,0.29,1.48,1.0,5.74,0.26,0.0,5,DEN,0.0,0.84,1.5,0.0,0.0,0.0,1.08,0.25,1.48,8.53,0.34,0.0,0.0,0.9,1.32,0.0,0.0,0.0,1.29,0.33,1.17,6.93,0.31,0.0
Michael Mayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.71,6.68,0.0,0.0,8,LVR,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,2.12,19.72,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.21,21.0,0.0,0.0
Michael Penix,0.61,32.1,6.93,0.02,0.02,1.03,3.67,2.37,0.09,0.0,0.0,0.0,0.0,0.25,4,ATL,31.69,3.67,0.0,221.11,0.63,0.66,8.6,0.35,0.0,0.0,0.0,0.96,38.07,4.32,0.0,242.11,0.51,0.36,10.86,0.43,0.0,0.0,0.0,0.01
Michael Pittman Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.76,8.86,0.05,0.02,8,IND,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,5.41,61.87,0.36,0.14,0.0,0.0,7.88,0.0,0.0,0.0,0.0,0.0,5.98,67.01,0.34,0.0
Michael Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.0,0.0,4.35,0.56,6.83,0.03,0.0,9,ARI,0.0,0.15,4.01,0.0,0.0,0.0,1.04,0.0,2.28,27.67,0.13,0.0,0.0,0.16,3.54,0.0,0.0,0.0,1.17,0.0,1.99,26.7,0.1,0.0
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.74,10.39,0.09,0.0,7,TAM,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,6.18,89.49,0.68,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,6.12,91.66,0.62,0.0
Mike Gesicki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.76,7.27,0.01,0.0,9,CIN,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,3.81,36.19,0.05,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,3.99,38.77,0.06,0.0
Miles Sanders,0.0,0.0,0.0,0.0,0.0,0.0,3.54,11.63,0.0,0.92,1.0,-2.92,0.0,0.17,3,DAL,0.0,3.54,0.95,0.0,0.0,0.0,40.65,0.0,0.97,-2.89,0.0,0.56,0.0,2.87,0.8,0.0,0.0,0.0,31.28,0.0,0.76,-1.94,0.0,0.02
Mitchell Trubisky,1.0,0.87,45.79,0.64,0.0,0.0,2.5,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,3,BUF,0.82,2.48,0.0,37.34,0.53,0.0,-1.64,0.0,0.0,0.0,0.0,0.0,0.89,2.76,0.0,41.79,0.6,0.0,-1.69,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.63,8.26,0.0,0.0,5,IND,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.93,12.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.03,13.0,0.0,0.0
Najee Harris,0.0,0.0,0.0,0.0,0.0,0.0,10.69,3.99,0.02,2.11,0.75,5.04,0.0,0.0,9,LAC,0.0,11.38,2.05,0.0,0.0,0.0,46.89,0.23,1.54,10.3,0.0,0.0,0.0,8.97,1.85,0.0,0.0,0.0,36.67,0.08,1.34,9.26,0.0,0.0
Nate Adkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,10.7,0.25,0.0,5,DEN,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.25,13.44,0.27,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.99,10.92,0.25,0.0
Nick Chubb,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.95,0.02,1.06,0.39,3.16,0.13,0.01,7,HOU,0.0,11.3,0.99,0.0,0.0,0.0,45.13,0.2,0.38,3.05,0.13,0.13,0.0,9.4,0.87,0.0,0.0,0.0,38.63,0.17,0.36,2.91,0.17,0.0
Nick Mullens,1.0,0.4,14.0,0.0,0.0,0.0,1.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,JAX,0.4,1.13,0.0,5.75,0.0,0.0,-1.15,0.0,0.0,0.0,0.0,0.0,0.35,0.92,0.0,4.57,0.0,0.0,-0.96,0.0,0.0,0.0,0.0,0.0
Nick Westbrook-Ikhine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.49,7.32,0.11,0.0,10,MIA,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,1.99,30.09,0.43,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,2.18,32.95,0.34,0.0
Nico Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.63,7.41,0.05,0.0,7,HOU,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,4.28,49.67,0.36,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,4.08,47.33,0.45,0.0
Noah Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.6,6.78,0.0,0.0,6,WAS,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,3.02,34.99,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,2.9,36.08,0.0,0.0
Noah Fant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.65,5.89,0.04,0.0,6,CIN,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,3.42,30.73,0.19,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,3.57,32.92,0.25,0.0
Noah Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.74,7.13,0.13,0.0,10,KAN,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,2.15,20.54,0.34,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,2.02,19.73,0.39,0.0
Olamide Zaccheaus,0.0,0.0,0.0,0.0,0.0,0.0,0.18,8.0,0.0,5.63,0.72,7.95,0.09,0.01,9,CHI,0.0,0.18,5.46,0.0,0.0,0.0,1.54,0.0,3.92,43.19,0.58,0.06,0.0,0.17,4.9,0.0,0.0,0.0,1.37,0.0,3.53,40.91,0.61,0.0
Ollie Gordon,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,1,MIA,0.0,2.01,1.0,0.0,0.0,0.0,4.18,0.0,0.98,-0.99,0.0,0.0,0.0,2.37,1.2,0.0,0.0,0.0,5.28,0.0,1.07,-1.08,0.0,0.0
Omarion Hampton,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.2,0.0,2.0,1.0,6.5,0.0,0.0,1,LAC,0.0,15.96,1.95,0.0,0.0,0.0,52.77,0.0,1.94,12.59,0.0,0.0,0.0,12.58,1.75,0.0,0.0,0.0,41.27,0.0,1.7,11.32,0.0,0.0
Parker Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.71,8.65,0.07,0.0,7,JAX,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,3.77,46.48,0.36,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,3.26,36.94,0.18,0.0
Pat Freiermuth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.86,8.2,0.08,0.06,9,PIT,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,4.03,38.34,0.36,0.24,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,3.86,42.14,0.36,0.0
Patrick Mahomes,0.65,39.15,6.47,0.04,0.0,1.98,3.36,7.83,0.1,0.0,0.0,0.0,0.0,0.05,10,KAN,39.81,3.57,0.0,254.27,1.44,0.0,28.19,0.4,0.0,0.0,0.0,0.16,34.23,3.38,0.0,244.23,1.65,0.0,24.65,0.5,0.0,0.0,0.0,0.0
Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.25,0.0,2,BAL,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.06,4.71,0.25,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,1.12,5.18,0.28,0.0
Patrick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,7.57,3.23,0.06,3.29,0.17,0.17,0.0,0.0,2,SFO,0.0,7.82,3.07,0.0,0.0,0.0,26.74,0.57,0.51,0.52,0.0,0.0,0.0,10.68,3.25,0.0,0.0,0.0,47.84,0.58,0.53,0.5,0.0,0.0
Payne Durham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.71,7.59,0.1,0.09,3,TAM,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,2.89,31.88,0.37,0.38,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,2.86,32.65,0.33,0.0
Puka Nacua,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.69,0.1,10.89,0.79,9.82,0.02,0.0,10,LAR,0.0,1.05,10.64,0.0,0.0,0.0,3.97,0.12,8.41,108.67,0.22,0.0,0.0,0.72,10.39,0.0,0.0,0.0,2.08,0.07,8.32,104.45,0.17,0.0
Quentin Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,6.82,0.55,6.24,0.1,0.0,10,LAC,0.0,0.02,6.64,0.0,0.0,0.0,0.04,0.0,3.64,41.22,0.63,0.0,0.0,0.02,5.98,0.0,0.0,0.0,0.03,0.0,3.19,37.06,0.75,0.0
RJ Harvey,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.67,0.0,1.0,1.0,-1.0,0.0,0.0,1,DEN,0.0,6.22,1.01,0.0,0.0,0.0,72.46,0.0,1.0,-1.0,0.0,0.0,0.0,6.63,0.89,0.0,0.0,0.0,86.18,0.0,0.79,-0.82,0.0,0.0
Rachaad White,0.0,0.0,0.0,0.0,0.0,0.0,8.29,4.84,0.03,2.71,0.89,5.91,0.11,0.03,9,TAM,0.0,7.55,2.68,0.0,0.0,0.0,33.42,0.25,2.37,16.25,0.27,0.31,0.0,7.1,2.74,0.0,0.0,0.0,33.47,0.21,2.35,16.64,0.24,0.0
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,5.44,2.34,0.0,2.1,0.91,6.32,0.0,0.0,8,LVR,0.0,5.9,2.01,0.0,0.0,0.0,14.15,0.0,1.84,12.64,0.0,0.0,0.0,6.55,2.03,0.0,0.0,0.0,13.93,0.0,1.92,13.46,0.0,0.0
